"SUBMITTED_DATE","CASE_NO","NAME","ADDRESS","ADDRESS2","CITY","STATE","POSTAL_CODE","NBR_IMMIGRANTS","BEGIN_DATE","END_DATE","JOB_TITLE","DOL_DECISION_DATE","CERTIFIED_BEGIN_DATE","CERTIFIED_END_DATE","JOB_CODE","APPROVAL_STATUS","WAGE_RATE_1","RATE_PER_1","MAX_RATE_1","PART_TIME_1","CITY_1","STATE_1","PREVAILING_WAGE_1","WAGE_SOURCE_1","YR_SOURCE_PUB_1","OTHER_WAGE_SOURCE_1","WAGE_RATE_2","RATE_PER_2","MAX_RATE_2","PART_TIME_2","CITY_2","STATE_2","PREVAILING_WAGE_2","WAGE_SOURCE_2","YR_SOURCE_PUB_2","OTHER_WAGE_SOURCE_2"
2002-01-31 21:16:00,"I-02031-0009161","Northern Arizona University","International Office ","P.O. Box 5598, 102 Tinsley Hall","Flagstaff","AZ","86011-5598","001","05/01/2002","04/30/2005","Assistant Professor","01/31/2002","05/01/2002","04/30/2005","090","Certified",40000.00000,"Year",,"N","Flagstaff","AZ",38928.00000,"SESA","","","","","","","","","","","",""
2002-01-31 21:54:00,"I-02031-0009163","VIGNA SOLUTIONS, INC.","4309 RAMONA DR  ","#B","FAIRFAX","VA","22030     ","005","01/31/2002","01/30/2005","PROGRAMMER ANALYST","01/31/2002","01/31/2002","01/30/2005","030","Certified",45000.00000,"Year",,"N","CHICAGO","IL",42120.00000,"SESA","","","45000","Year","","N","FAIRFAX","VA","45000","SESA","",""
2002-01-31 22:13:00,"I-02031-0009165","Vcom3D, Inc.","3452 Lake Lynda Drive","Suite 260","Orlando","FL","32817     ","001","07/30/2002","07/30/2005","Graphics Software Developer","01/31/2002","07/30/2002","07/30/2005","030","Certified",63000.00000,"Year",,"N","Orlando","FL",39291.00000,"SESA","","","","","","","","","","","",""
2002-01-31 22:46:00,"I-02031-0009167","Fe M. Hartung","5819 So. Sheridan Ave.","","Tacoma","WA","98408     ","001","01/31/2002","01/31/2005","Healthcare Support Worker","01/31/2002","01/31/2002","01/31/2005","195","Certified",14.00000,"Hour",15.00000,"Y","Tacoma","WA",13.71000,"SESA","","","14","Hour","15","Y","Tacoma","WA","13.71","SESA","",""
2002-01-31 23:31:00,"I-02031-0009169","Yakima Neighborhood Health Services","12 South 8th Street   P.O. Box 2605","","Yakima","WA","98907     ","001","07/12/2002","09/03/2003","Dentist","01/31/2002","07/12/2002","09/03/2003","072","Certified",99571.00000,"Year",,"N","Yakima","WA",99571.00000,"SESA","","","","","","","","","","","",""
2002-01-31 23:38:00,"I-02031-0009171","AETEC INTERNATIONAL INC","1830 W DRAKE DR","","TEMPE","AZ","85283     ","001","02/11/2002","02/11/2005","MARKET ANALYST","01/31/2002","02/11/2002","02/11/2005","050","Certified",25000.00000,"Year",,"N","TEMPE","AZ",24245.59000,"Other","2001","DOL OES WAGE DATA","","","","","","","","","",""
2002-01-31 23:50:00,"I-02031-0009173","Demian  Design, Inc.","5410 Wilshire Blvd. #400","","Los Angeles","CA","90036     ","001","03/15/2002","03/15/2005","Accountant","01/31/2002","03/15/2002","03/15/2005","160","Certified",20.44000,"Hour",,"Y","Los Angeles","CA",21.51000,"Other","2002","ERI Salary Assessor","","","","","","","","","",""
2002-02-01 00:01:00,"I-02032-0009175","Bunda & Dowd Imports","819 Santee Street, Suite 808","","Los Angeles","CA","90014     ","001","04/01/2002","04/01/2005","Accountant","02/01/2002","04/01/2002","04/01/2005","161","Certified",20.44000,"Hour",,"Y","Los Angeles","CA",21.34000,"Other","2002","ERI Salary Assessor","","","","","","","","","",""
2002-02-01 00:26:00,"I-02032-0009177","Jewelry & Gems Inc","3443 Ashford Dunwoody Road 164","","Atlanta","GA","30319     ","001","02/01/2002","02/01/2004","Accountant","02/01/2002","02/01/2002","02/01/2004","160","Certified",60000.00000,"Year",60000.00000,"N","Atlanta","GA",60000.00000,"SESA","","","60000","Year","60000","N","Atlanta","GA","60000","SESA","",""
2002-02-01 03:34:00,"I-02032-0009179","MAHADEEP S VIRK","8625 EVERGREEN WAY","SUITE 212","EVERETT","WA","98208     ","001","02/01/2002","10/11/2003","ASSOCIATE DENTIST","02/01/2002","02/01/2002","10/11/2003","072","Certified",9000.00000,"Month",14000.00000,"N","EVERETT","WA",8000.00000,"SESA","","","","","","","","","","","",""
2002-02-01 08:20:00,"I-02032-0009181","Arnall Golden Gregory LLP","1201 West Peachtree Street","Suite 2800","Atlanta","GA","30309-3450","001","04/06/2002","04/05/2005","Senior International Paralegal","02/01/2002","04/06/2002","04/05/2005","119","Certified",21.20000,"Hour",30.00000,"N","Atlanta","GA",21.20000,"Other","2002","OES/SOC Wage Data Survey","","","","","","","","","",""
2002-02-01 08:29:00,"I-02032-0009183","INTERNATIONAL TECHNOLOGIES","5300 TOWN AND COUNTRY BLVD","SUITE 270","FRISCO","TX","75034     ","005","02/01/2002","02/01/2005","PROGRAMMER ANALYST","02/01/2002","02/01/2002","02/01/2005","030","Certified",44616.00000,"Year",,"N","DENVER","CO",44616.00000,"Other","2002","OES WAGE SURVEY","","","","","","","","","",""
2002-02-01 08:30:00,"I-02032-0009185","Exec Search, Inc.","15850 W. Bluemound Rd., Suite 308","","Brookfield","WI","53005     ","001","04/02/2002","06/27/2002","Computer Programmer","02/01/2002","04/02/2002","06/27/2002","030","Certified",50000.00000,"Year",,"N","Brookfield","WI",35755.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-02-01 08:34:00,"I-02032-0009187","Joseph Stevens & Co., Inc.","59 Maiden lane","","New York","NY","10036     ","001","02/10/2002","02/10/2005","Market Analyst","02/01/2002","02/10/2002","02/10/2005","050","Certified",15.39000,"Hour",15.39000,"Y","Melville","NY",15.64000,"Other","2002","oes wage survey","","","","","","","","","",""
2002-02-01 08:34:00,"I-02032-0009189","VIDE Corporation dba VIDECOR, Inc.","P.O. Box 262245","","Plano","TX","75026-2245","001","02/01/2002","02/01/2005","Junior Web Programmer","02/01/2002","02/01/2002","02/01/2005","030","Certified",29000.00000,"Year",,"N","Plano","TX",29000.00000,"SESA","","","","","","","","","","","",""
2002-02-01 08:45:00,"I-02032-0009191","TEMPLE UNIVERSITY","OFFICE OF INTERNATIONAL SERVICES","203B VIVACQUA HALL (062-57), 1700 NORTH BROAD STREET","PHILADELPHIA","PA","19122-3429","001","08/01/2002","07/31/2005","Professor of Restorative Dentistry","02/01/2002","08/01/2002","07/31/2005","090","Certified",1110000.00000,"Year",,"N","Philadelphia","PA",62970.00000,"Other","2002","OES Online Wage Library","","","","","","","","","",""
2002-02-01 08:48:00,"I-02032-0009193","Computer Horizons Corporation","49 Old Bloomfield Avenue","","Mountain Lakes","NJ","07046-1495","001","02/02/2002","02/01/2005","Software Engineer","02/01/2002","","","030","Denied",42400.00000,"Year",42400.00000,"N","Denver","CO",45400.00000,"Other","2001","WATSON WYATT DATA SERVICES","","","","","","","","","",""
2002-02-01 08:53:00,"I-02032-0009195","Daston Corporation","8245 Boone Blvd","","Vienna","VA","22182     ","001","02/05/2002","02/04/2005","Project Controls Engineer","02/01/2002","02/05/2002","02/04/2005","019","Certified",53000.00000,"Year",,"N","Vienna","VA",47900.00000,"Other","2001","Wahtson Wyatt 2000 2001","","","","","","","","","",""
2002-02-01 09:15:00,"I-02032-0009197","KPMG CONSULTING INC","TYSONS TOWER","1676 INTERNATIONAL DRIVE","MCLEAN","VA","22102     ","025","07/09/2002","07/09/2005","CONSULTANT","02/01/2002","07/09/2002","07/09/2005","039","Certified",42800.00000,"Year",78300.00000,"N","DENVER","CO",44616.00000,"Other","2002","OES WAGE LIBRARY","","","","","","","","","",""
2002-02-01 09:19:00,"I-02032-0009199","Tekelec","26580 Agoura Road","","Calabasas","CA","91302     ","001","02/18/2002","02/17/2005","Oracle Software Engineer","02/01/2002","02/18/2002","02/17/2005","030","Certified",54000.00000,"Year",95000.00000,"N","Los Angeles PMSA","CA",54400.00000,"Other","2001","Watson Wyatt Geographic Report","","","","","","","","","",""
2002-02-01 09:20:00,"I-02032-0009201","Paradigm Geophysical Inc","820 Gessner","Ste 400","Houston","TX","77024     ","001","02/01/2002","02/01/2005","Mgr Applied exploration Tech","02/01/2002","02/01/2002","02/01/2005","024","Certified",84000.00000,"Year",,"N","Houston","TX",74485.00000,"Other","2001","Economic Research Inst","","","","","","","","","",""
2002-02-01 09:22:00,"I-02032-0009203","GETTYSBURG COLLEGE","GETTYSBURG COLLEGE","","GETTYSBURG","PA","17325     ","001","06/01/2002","05/31/2005","WOMEN'S STUDIES TEACHER POSTSECONDARY","02/01/2002","06/01/2002","05/31/2005","090","Certified",50000.00000,"Year",,"N","GETTYSBURG","PA",40150.00000,"Other","2002","DOL ONLINE WAGE LIBRARY","","","","","","","","","",""
2002-02-01 09:27:00,"I-02032-0009205","Massachusetts Mutual Life Insurance","1295 State Street","","Springfield","MA","01111     ","001","04/30/2002","04/30/2005","Systems Analyst","02/01/2002","04/30/2002","04/30/2005","030","Certified",55000.00000,"Year",,"N","Springfield","MA",43160.00000,"Other","2002","OES Wage Data Survey","","","","","","","","","",""
2002-02-01 09:38:00,"I-02032-0009207","Ultra Trading International Ltd.","2875 N.E. 191 St.","","Aventura","FL","33180     ","001","02/01/2002","02/01/2005","Operation Manager","02/01/2002","02/01/2002","02/01/2005","185","Certified",33000.00000,"Year",,"N","Miami","FL",27518.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:39:00,"I-02032-0009209","Peoples Academy Inc","4744 Winters Chapel Road","","Atlanta","GA","30360     ","001","02/01/2002","02/01/2004","Electronics Engineer","02/01/2002","02/01/2002","02/01/2004","003","Certified",60000.00000,"Year",60000.00000,"N","Atlanta","GA",60000.00000,"SESA","","","60000","Year","60000","N","Atlanta","GA","60000","SESA","",""
2002-02-01 09:40:00,"I-02032-0009211","KPMG Consulting Inc.","Tysons Tower","1676 International Drive","McLean","VA","22102     ","025","04/26/2002","04/26/2005","Consultant","02/01/2002","04/26/2002","04/26/2005","039","Certified",55000.00000,"Year",125000.00000,"N","Boston","MA",45739.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:40:00,"I-02032-0009213","International Education Services","3116 Mitchell Building","University of Maryland","College Park","MD","20742     ","001","06/01/2002","05/31/2005","Assistant Professor","02/01/2002","06/01/2002","05/31/2005","090","Certified",111986.00000,"Year",,"N","College Park","MD",30340.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:44:00,"I-02032-0009215","AJILON LLC","210 W. Pennsylvania Avenue","Suite 650","Towson","MD","21204     ","001","02/01/2002","01/31/2005","ANALYST PROGRAMMER","02/01/2002","02/01/2002","01/31/2005","030","Certified",65000.00000,"Year",65000.00000,"N","Baltimore","MD",66622.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:44:00,"I-02032-0009217","TRUE WORLD FOODS INC. OF SAN FRANCISCO","1815 WILLIAMS STREET","","SAN LEANDRO","CA","94577     ","001","02/15/2002","02/15/2005","PUBLIC RELATIONS SPECIALIST","02/01/2002","02/15/2002","02/15/2005","165","Certified",32302.00000,"Year",,"N","SAN LEANDRO","CA",32302.00000,"Other","2001","OES/SOC 27-3031","","","","","","","","","",""
2002-02-01 09:46:00,"I-02032-0009219","University of Michigan MedSport","24 Frank Lloyd Wright Drive","","Ann Arbor","MI","48106-0363","001","02/01/2002","02/01/2005","Physical Therapy Assistant","02/01/2002","02/01/2002","02/01/2005","090","Certified",25314.12000,"Year",,"N","Ann Arbor","MI",24000.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:49:00,"I-02032-0009221","Universal Rehabilitation Associates, Inc.","4950 Broadway","","Gary","IN","46408     ","001","02/01/2002","01/31/2005","Administrator","02/01/2002","02/01/2002","01/31/2005","187","Certified",26.50000,"Hour",,"Y","Gary","IN",27.57000,"SESA","","","","","","","","","","","",""
2002-02-01 09:49:00,"I-02032-0009223","First Care Medical Clinic","404 South Sutherland Ave","","Monroe","NC","28110     ","001","02/01/2002","06/30/2004","Physician","02/01/2002","02/01/2002","06/30/2004","070","Certified",120000.00000,"Year",,"N","Monroe","NC",86174.00000,"SESA","","","120000","Year","","N","Albemarle","NC","86174","SESA","",""
2002-02-01 09:51:00,"I-02032-0009227","BIDMC/Harvard University","1350 Massachusetts Avenue","Holyoke Center, Room 864","Cambridge","MA","02138     ","001","06/01/2002","06/01/2005","Research Fellow","02/01/2002","06/01/2002","06/01/2005","090","Certified",34000.00000,"Year",,"N","Boston","MA",27290.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:54:00,"I-02032-0009229","First Care Medical Clinic","404 South Sutherland Ave","","Monroe","NC","28112     ","001","02/01/2002","06/30/2004","Physician","02/01/2002","02/01/2002","06/30/2004","070","Certified",120000.00000,"Year",,"N","Monroe","NC",86174.00000,"SESA","","","120000","Year","","N","Albemarle","NC","86174","SESA","",""
2002-02-01 09:57:00,"I-02032-0009233","First Care Medical Clinic","404 South Sutherland Ave","","Monroe","NC","28112     ","001","02/01/2002","06/30/2004","Physician","02/01/2002","02/01/2002","06/30/2004","070","Certified",120000.00000,"Year",,"N","Charlotte","NC",86174.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:57:00,"I-02032-0009235","Massachusetts General Hospital","Partners Internat'l Office","101 Merrimac St.  MO1419","Boston","MA","02114     ","001","02/01/2002","01/31/2005","Research Coordinator  Wellman Labs","02/01/2002","02/01/2002","01/31/2005","079","Certified",28300.00000,"Year",,"N","Boston","MA",27290.00000,"SESA","","","","","","","","","","","",""
2002-02-01 09:58:00,"I-02031-0008901","McManus, Collura & Richter, P.C.","48 Wall Street, 25th Floor","","New York","NY","10005     ","001","03/01/2002","03/01/2005","Litigation Associate","02/01/2002","03/01/2002","03/01/2005","110","Certified",88000.00000,"Year",,"N","New York","NY",70013.00000,"Other","2002","OES","","","","","","","","","",""
2002-02-01 10:17:00,"I-02032-0009237","General Electric Company, Medical Systems Group","3000 North Grandview Boulevard","","Waukesha","WI","53188     ","001","05/01/2002","05/01/2005","Cardiovascular Development Engineer","02/01/2002","05/01/2002","05/01/2005","019","Certified",68900.00000,"Year",,"N","Waukesha","WI",69222.40000,"SESA","","","","","","","","","","","",""
2002-02-01 10:26:00,"I-02032-0009239","Heraeus Incorporated","540 Madison Avenue","","New York","NY","10022     ","001","03/01/2002","03/01/2005","Senior Development Engineer","02/01/2002","03/01/2002","03/01/2005","007","Certified",69000.00000,"Year",,"N","Chandler","AZ",71594.00000,"Other","2002","OES","","","","","","","","","",""
2002-02-01 10:28:00,"I-02032-0009241","CSX Professional Services Inc.","500 Water St. (J400SV)","","Jacksonville","FL","32202     ","001","04/19/2002","04/19/2003","Software Engineer","02/01/2002","04/19/2002","04/19/2003","039","Certified",71400.00000,"Year",,"N","2 N. Charles St. Suite 1000","MD",71094.00000,"Other","2001","OES Wage Data Survey","","","","","","","","","",""
2002-02-01 10:28:00,"I-02032-0009243","Dell Products LP","One Dell Way","LC2-9003","Round Rock","TX","78682     ","001","03/06/2002","07/23/2002","Systems Programmer","02/01/2002","03/06/2002","07/23/2002","030","Certified",75828.00000,"Year",,"N","Round Rock","TX",57886.00000,"Other","2002","OES Wage Data","","","","","","","","","",""
2002-02-01 10:30:00,"I-02032-0009245","KPMG Consulting Inc.","Tysons Tower","1676 International Drive","McLean","VA","22102     ","025","04/26/2002","04/26/2005","Consultant","02/01/2002","04/26/2002","04/26/2005","039","Certified",43452.05000,"Year",77400.00000,"N","Boston","MA",45739.00000,"SESA","","","","","","","","","","","",""
2002-02-01 10:34:00,"I-02031-0008787","Data Translation","100 Locke Drive","","Marlboro","MA","01752-1192","001","04/01/2002","04/01/2005","Vice President of Engineering","02/01/2002","04/01/2002","04/01/2005","189","Certified",125000.00000,"Year",150000.00000,"N","Marlboro","MA",112278.00000,"Other","2002","OES Wage Data Survey","","","","","","","","","",""
2002-02-01 10:36:00,"I-02032-0009249","Prime Multiservices, Inc.","29 John Street, Suite 1203","","New York","NY","10038     ","001","03/01/2002","02/28/2005","Project Assistant","02/01/2002","03/01/2002","02/28/2005","169","Certified",31886.00000,"Year",,"N","New York","NY",31886.00000,"SESA","","","","","","","","","","","",""
2002-02-01 10:38:00,"I-02032-0009251","Computer Mentors Group, Inc.","2802 E. Martin Luther King Blvd.","Suite F","Tampa","FL","33610     ","001","05/01/2002","05/01/2005","Project Manager","02/01/2002","05/01/2002","05/01/2005","189","Certified",24.07000,"Hour",,"Y","Tampa","FL",15.84000,"Other","2002","OES/SOC","","","","","","","","","",""
2002-02-01 10:39:00,"I-02032-0009253","Stafford King Wiese Architects","622 - 20th Street","","Sacramento","CA","95814     ","001","02/01/2002","01/31/2005","Architectural Intern","02/01/2002","02/01/2002","01/31/2005","001","Certified",38480.00000,"Year",,"N","Sacramento","CA",26915.00000,"Other","2001","Oes Survey","","","","","","","","","",""
2002-02-01 10:41:00,"I-02032-0009257","John E. Carbaugh, Jr. Company, LLC","1300 North 17th Street, 11th Floor","","Rosslyn","VA","22209     ","001","02/02/2002","02/01/2005","Research Specialist - Political","02/01/2002","02/02/2002","02/01/2005","051","Certified",28000.00000,"Year",,"N","Rosslyn","VA",28000.00000,"Other","2001","Employer's Survey","","","","","","","","","",""
2002-02-01 10:44:00,"I-02032-0009259","Northwestern University","630 Dartmouth Place","","Evanston","IL","60208-4190","001","06/01/2002","05/01/2005","Post Doctoral Fellow","02/01/2002","06/01/2002","05/01/2005","090","Certified",43000.00000,"Year",,"N","Evanston","IL",25376.00000,"SESA","","","","","","","","","","","",""
2002-02-01 10:46:00,"I-02032-0009263","Peoples Academy LTD","1255 Rustic Ridge Drive","","Atlanta","GA","30319     ","001","02/01/2002","02/01/2005","Electronics Engineer","02/01/2002","02/01/2002","02/01/2005","003","Certified",60000.00000,"Year",,"N","Atlanta","GA",60000.00000,"SESA","","","60000","Year","","N","Atlanta","GA","60000","SESA","",""
2002-02-01 10:49:00,"I-02032-0009265","ESVI INTERNATIONAL INC","303 5TH AVENUE","SUITE #614","NEW YORK","NY","10016     ","001","02/05/2002","02/05/2005","PROGRAMMER ANALYST","02/01/2002","02/05/2002","02/05/2005","030","Certified",40000.00000,"Year",90000.00000,"N","NEW YORK","NY",39666.00000,"Other","2002","OES","","","","","","","","","",""
